,custid,region,townsize,gender,age,agecat,birthmonth,ed,edcat,jobcat,union,employ,empcat,retire,income,lninc,inccat,debtinc,creddebt,lncreddebt,othdebt,lnothdebt,default,jobsat,marital,spoused,spousedcat,reside,pets,pets_cats,pets_dogs,pets_birds,pets_reptiles,pets_small,pets_saltfish,pets_freshfish,homeown,hometype,address,addresscat,cars,carown,cartype,carvalue,carcatvalue,carbought,carbuy,commute,commutecat,commutetime,commutecar,commutemotorcycle,commutecarpool,commutebus,commuterail,commutepublic,commutebike,commutewalk,commutenonmotor,telecommute,reason,polview,polparty,polcontrib,vote,card,cardtype,cardbenefit,cardfee,cardtenure,cardtenurecat,card2,card2type,card2benefit,card2fee,card2tenure,card2tenurecat,carditems,cardspent,card2items,card2spent,active,bfast,tenure,churn,longmon,lnlongmon,longten,lnlongten,tollfree,tollmon,lntollmon,tollten,lntollten,equip,equipmon,lnequipmon,equipten,lnequipten,callcard,cardmon,lncardmon,cardten,lncardten,wireless,wiremon,lnwiremon,wireten,lnwireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,owntv,hourstv,ownvcr,owndvd,owncd,ownpda,ownpc,ownipod,owngame,ownfax,news,response_01,response_02,response_03,filter_$
2524,3123-VKWJLL-2TU,Zone 2,"2,500-9,999",Female,31.0,25-34,February,17.0,College degree,Sales and Office,No,1.0,Less than 2,No,25.0,3.2188758248682006,$25 - $49,18.4,2.139,0.7603384301002685,2.461,0.9005677714089187,Yes,Highly dissatisfied,Married,18.0,College degree,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Rent,Multiple-Family,6.0,4 to 7,0.0,,,,,,No,Other non-motorized transit,Non-motorized,27.0,No,No,No,No,No,No,No,Yes,Yes,No,,Liberal,Yes,No,Yes,Visa,Platinum,Airline miles,Yes,13.0,11 to 15,Discover,Gold,None,No,9.0,6 to 10,4.0,62.480000000000004,6.0,73.14,Yes,Cereal,33.0,No,4.95,1.599387576580599,162.5,5.090678001769792,No,0.0,,0.0,,Yes,30.8,3.427514689979529,879.5,6.779353564177613,Yes,21.0,3.044522437723423,685.0,6.529418838262226,Yes,32.75,3.488902962081261,1033.7,6.940899877574439,No,Yes,Yes,Dial-up,Yes,Yes,Yes,Yes,No,Yes,15.0,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,1.0
2525,0722-BDGLEG-FMX,Zone 2,"2,500-9,999",Male,36.0,35-49,February,18.0,College degree,Sales and Office,No,0.0,Less than 2,No,54.0,3.9889840465642745,$50 - $74,7.000000000000001,1.06596,0.06387580158747287,2.7140400000000002,0.9984382996975836,Yes,Highly dissatisfied,Unmarried,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Own,Condominium/Townhouse,13.0,8 to 15,2.0,Own,Import,35.0,Standard,Yes,No,Car,Single occupancy,32.0,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,Slightly liberal,No,No,No,Discover,Other,Airline miles,No,5.0,2 to 5,Mastercard,Platinum,Cash back,Yes,5.0,2 to 5,13.0,292.68,4.0,103.15,No,Cereal,18.0,Yes,3.95,1.3737155789130306,56.85,4.040416220196545,No,0.0,,0.0,,Yes,42.05,3.738859386418957,729.5,6.592359367962841,Yes,16.5,2.803360380906535,265.0,5.579729825986222,Yes,29.5,3.3843902633457743,561.95,6.331412877964276,Yes,No,No,DSL,No,No,Yes,No,Yes,Yes,19.0,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,0.0
2526,1850-HOJOTE-YFU,Zone 2,"< 2,500",Female,39.0,35-49,December,11.0,Did not complete high school,Sales and Office,No,6.0,6 to 10,No,32.0,3.4657359027997265,$25 - $49,6.2,0.779712,-0.24883065825019482,1.204288,0.18588852094004227,No,Somewhat satisfied,Unmarried,,,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Own,Single-family,4.0,4 to 7,2.0,Own,Domestic,12.9,Economy,Yes,No,Car,Single occupancy,34.0,Yes,Yes,No,No,No,No,No,No,No,Yes,,Conservative,No,No,Yes,Visa,None,Other,No,6.0,6 to 10,Mastercard,None,Other,No,4.0,2 to 5,13.0,211.33,4.0,77.2,Yes,Energy bar,13.0,No,2.25,0.8109302162163288,26.05,3.260017768199376,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,No,No,No,None,No,No,No,No,No,Yes,13.0,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,1.0
2527,5875-ORJAJU-ZSC,Zone 5,"10,000-49,999",Female,43.0,35-49,June,20.0,Post-undergraduate degree,Sales and Office,No,3.0,2 to 5,No,59.0,4.07753744390572,$50 - $74,9.3,0.126201,-2.069879404976149,5.360799,1.679113031137484,Yes,Somewhat satisfied,Unmarried,,,1.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,Own,Single-family,16.0,16 to 25,3.0,Own,Domestic,26.6,Standard,No,No,Car,Single occupancy,21.0,Yes,No,No,No,No,No,No,No,No,No,,Moderate,No,No,Yes,Discover,Gold,Other,No,2.0,2 to 5,American Express,Platinum,None,No,3.0,2 to 5,12.0,567.92,6.0,216.68,No,Oatmeal,16.0,Yes,6.2,1.824549292051046,81.15,4.396299293960601,No,0.0,,0.0,,Yes,26.65,3.2827891506118534,446.45,6.101327411963226,No,0.0,,0.0,,No,0.0,,0.0,,Yes,No,No,Cable modem,No,No,No,No,Yes,Yes,10.0,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,1.0
2528,3738-ULGWLB-38V,Zone 3,"50,000-249,999",Female,59.0,50-64,June,16.0,Some college,Sales and Office,Yes,6.0,6 to 10,No,34.0,3.5263605246161616,$25 - $49,5.5,0.38335,-0.9588068689772336,1.48665,0.39652526653869014,No,Highly dissatisfied,Married,14.0,High school degree,2.0,11.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,Own,Condominium/Townhouse,21.0,16 to 25,3.0,Own,Domestic,17.1,Economy,No,No,Car,Single occupancy,27.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,Moderate,Yes,No,No,American Express,Gold,Other,No,10.0,6 to 10,Visa,Gold,Cash back,No,8.0,6 to 10,12.0,737.01,12.0,768.61,Yes,Oatmeal,30.0,No,5.4,1.6863989535702288,183.25,5.2108513407667605,Yes,22.75,3.1245651453969594,660.4,6.492845712045973,No,0.0,,0.0,,Yes,19.0,2.9444389791664403,530.0,6.272877006546167,No,0.0,,0.0,,No,No,Yes,Dial-up,Yes,Yes,Yes,Yes,No,Yes,14.0,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,1.0
2529,1526-KASRKM-6H1,Zone 3,"10,000-49,999",Female,59.0,50-64,August,11.0,Did not complete high school,Sales and Office,No,19.0,More than 15,Yes,32.0,3.4657359027997265,$25 - $49,8.6,0.20915199999999998,-1.564694018624709,2.5428479999999998,0.9332847127306443,No,Highly dissatisfied,Married,12.0,High school degree,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Own,Single-family,22.0,16 to 25,1.0,Own,Domestic,13.8,Economy,No,No,Bus,Public transportation,22.0,No,No,No,Yes,Yes,No,No,Yes,No,No,,Conservative,Yes,No,Yes,Discover,Gold,Other,No,18.0,More than 15,Mastercard,Other,None,No,18.0,More than 15,12.0,388.44,4.0,97.46000000000001,Yes,Cereal,34.0,No,8.9,2.186051276738094,329.2,5.796665468802915,No,0.0,,0.0,,No,0.0,,0.0,,Yes,6.5,1.8718021769015913,230.0,5.438079308923196,No,0.0,,0.0,,No,No,No,None,No,No,No,No,No,Yes,19.0,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,1.0
2530,2348-RNDJLS-926,Zone 2,"10,000-49,999",Female,24.0,18-24,August,12.0,High school degree,Service,No,3.0,2 to 5,No,14.0,2.6390573296152584,Under $25,6.5,0.31759000000000004,-1.1469940362509512,0.59241,-0.5235563162448091,Yes,Highly satisfied,Married,12.0,High school degree,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rent,Multiple-Family,3.0,4 to 7,2.0,Own,Domestic,6.300000000000001,Economy,Yes,Yes,Car,Single occupancy,32.0,Yes,No,Yes,Yes,No,No,No,Yes,No,No,,Conservative,No,No,Yes,Visa,Platinum,Cash back,No,6.0,6 to 10,Mastercard,Gold,Other,No,6.0,6 to 10,7.0,307.18,4.0,176.65,No,Cereal,37.0,No,6.35,1.8484548129046001,250.45,5.523259299803626,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,No,No,No,Dial-up,No,No,No,No,No,Yes,24.0,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,0.0
2531,0723-KWYDBK-UBB,Zone 4,"10,000-49,999",Female,77.0,>65,February,16.0,Some college,Sales and Office,Yes,14.0,11 to 15,Yes,15.0,2.70805020110221,Under $25,16.0,0.6287999999999999,-0.4639420378671404,1.7711999999999999,0.5716572829722353,No,Somewhat dissatisfied,Unmarried,,,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Rent,Multiple-Family,21.0,16 to 25,0.0,,,,,,Yes,Carpool,Multiple occupancy,20.0,No,No,Yes,No,No,No,No,No,No,No,,Slightly conservative,No,Yes,No,American Express,None,None,Yes,15.0,11 to 15,Visa,Other,None,No,11.0,11 to 15,11.0,274.40000000000003,0.0,0.0,Yes,Oatmeal,45.0,Yes,13.35,2.5915163848462583,630.4,6.44635453854367,No,0.0,,0.0,,No,0.0,,0.0,,Yes,11.5,2.4423470353692043,520.0,6.253828811575473,No,0.0,,0.0,,No,No,No,Dial-up,No,No,No,No,No,Yes,25.0,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,1.0
2532,1610-MRXMMY-AXH,Zone 1,"50,000-249,999",Female,24.0,18-24,January,10.0,Did not complete high school,Service,No,5.0,2 to 5,No,30.0,3.4011973816621555,$25 - $49,3.9,0.45513,-0.7871721865540261,0.7148699999999999,-0.33565457100087714,No,Highly dissatisfied,Unmarried,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Rent,Single-family,3.0,4 to 7,4.0,Own,Import,17.0,Economy,Yes,No,Car,Single occupancy,27.0,Yes,Yes,Yes,Yes,No,No,No,No,No,No,,Liberal,Yes,No,Yes,Mastercard,Gold,Cash back,No,2.0,2 to 5,Visa,Platinum,Cash back,No,1.0,Less than 2,9.0,542.48,7.0,411.59000000000003,Yes,Energy bar,2.0,Yes,3.45,1.2383742310432684,6.2,1.824549292051046,Yes,15.0,2.70805020110221,30.2,3.407841924380824,Yes,25.45,3.2367157429965316,37.65,3.6283329542459026,No,0.0,,0.0,,No,0.0,,0.0,,No,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,22.0,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,1.0
2533,5345-HZTBJZ-TF5,Zone 5,"10,000-49,999",Female,25.0,25-34,February,13.0,High school degree,Sales and Office,No,1.0,Less than 2,No,25.0,3.2188758248682006,$25 - $49,7.000000000000001,0.5075000000000001,-0.6782585680661946,1.2425000000000002,0.21712547898864687,Yes,Highly dissatisfied,Married,15.0,Some college,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,Rent,Multiple-Family,1.0,Less than 3,1.0,Own,Domestic,14.3,Economy,No,No,Train/Subway,Public transportation,30.0,Yes,No,No,No,Yes,No,No,No,No,No,,Slightly conservative,Yes,No,No,Visa,Other,Airline miles,Yes,6.0,6 to 10,Mastercard,Gold,Other,No,6.0,6 to 10,10.0,211.15,6.0,127.53,Yes,Cereal,22.0,No,10.3,2.33214389523559,205.1,5.323497665078335,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,Yes,No,No,DSL,No,No,No,No,No,Yes,27.0,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,0.0
2534,0961-BDRLOZ-I4R,Zone 3,"> 250,000",Female,28.0,25-34,September,20.0,Post-undergraduate degree,Service,No,1.0,Less than 2,No,15.0,2.70805020110221,Under $25,13.700000000000001,0.5548500000000001,-0.5890574720355642,1.50015,0.40556510310849775,Yes,Highly dissatisfied,Married,19.0,College degree,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Own,Mobile Home,4.0,4 to 7,5.0,Own,Import,5.7,Economy,No,Yes,Car,Single occupancy,22.0,Yes,No,No,No,No,No,No,No,No,Yes,,Moderate,No,Yes,Yes,Discover,Other,Cash back,No,10.0,6 to 10,American Express,Other,Airline miles,No,7.0,6 to 10,16.0,392.17,7.0,110.97,Yes,Cereal,26.0,No,8.3,2.1162555148025524,235.35,5.461073767847151,No,0.0,,0.0,,Yes,31.7,3.456316680883235,835.0,6.727431724850855,Yes,4.0,1.3862943611198906,110.0,4.700480365792417,No,0.0,,0.0,,No,Yes,No,Other,Yes,Yes,Yes,Yes,No,Yes,20.0,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,1.0
2535,2787-CGKARQ-KBN,Zone 4,"2,500-9,999",Female,18.0,18-24,May,13.0,High school degree,"Operation, Fabrication, General Labor",No,0.0,Less than 2,No,16.0,2.772588722239781,Under $25,2.8000000000000003,0.20115200000000003,-1.6036944378070346,0.24684799999999998,-1.3989825163963745,Yes,Somewhat dissatisfied,Married,10.0,Did not complete high school,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Own,Single-family,0.0,Less than 3,0.0,,,,,,No,Train/Subway,Public transportation,36.0,No,Yes,Yes,No,Yes,Yes,No,No,No,No,,Moderate,No,No,No,Mastercard,None,Cash back,Yes,0.0,Less than 2,Visa,Other,Cash back,No,0.0,Less than 2,9.0,138.8,3.0,55.31,Yes,Cereal,8.0,No,6.9,1.9315214116032138,62.35,4.132763672126045,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,No,No,No,None,No,No,No,No,No,Yes,18.0,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,0.0
2536,4291-JIAHKN-OGM,Zone 5,"50,000-249,999",Female,52.0,50-64,July,12.0,High school degree,"Operation, Fabrication, General Labor",Yes,6.0,6 to 10,No,36.0,3.58351893845611,$25 - $49,14.6,1.26144,0.23225392554216356,3.9945599999999994,1.384933435480549,No,Somewhat satisfied,Married,14.0,High school degree,2.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,Own,Condominium/Townhouse,24.0,16 to 25,2.0,Own,Import,14.3,Economy,No,Yes,Car,Single occupancy,29.0,Yes,No,No,Yes,No,No,No,No,No,Yes,,Moderate,No,No,No,Visa,None,Cash back,No,13.0,11 to 15,Mastercard,Platinum,Airline miles,No,14.0,11 to 15,13.0,468.44,2.0,41.11,Yes,Energy bar,40.0,No,7.3,1.9878743481543455,280.45,5.636395455954346,Yes,17.75,2.8763855159214247,701.7,6.553505962258243,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,No,No,No,None,No,No,Yes,No,No,Yes,11.0,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,1.0
2537,9086-UBHHMA-7A9,Zone 3,"2,500-9,999",Female,35.0,35-49,October,7.0,Did not complete high school,Managerial and Professional,No,2.0,2 to 5,No,16.0,2.772588722239781,Under $25,6.3,0.18144,-1.70683025844275,0.82656,-0.19048276907466144,No,Highly dissatisfied,Unmarried,,,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,Rent,Multiple-Family,10.0,8 to 15,2.0,Own,Domestic,8.6,Economy,Yes,No,Car,Single occupancy,25.0,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,,Liberal,No,No,Yes,Mastercard,Other,Airline miles,No,3.0,2 to 5,Discover,None,None,No,4.0,2 to 5,2.0,18.26,1.0,11.790000000000001,Yes,Cereal,9.0,No,5.05,1.6193882432872684,42.05,3.738859386418957,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,No,No,No,None,No,No,No,No,No,Yes,19.0,No,No,Yes,No,No,No,No,No,No,No,No,No,1.0
2538,9524-GQVEQL-IUA,Zone 3,"> 250,000",Female,64.0,50-64,September,16.0,Some college,"Operation, Fabrication, General Labor",No,18.0,More than 15,Yes,24.0,3.1780538303479458,Under $25,2.5,0.21600000000000003,-1.532476871297972,0.38400000000000006,-0.95711272639441,No,Somewhat satisfied,Unmarried,,,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,Own,Multiple-Family,12.0,8 to 15,3.0,Lease,Domestic,9.700000000000001,Economy,No,Yes,Car,Single occupancy,26.0,Yes,No,Yes,No,Yes,No,No,No,No,No,,Moderate,No,No,Yes,Mastercard,Other,None,No,12.0,11 to 15,Visa,Gold,Cash back,No,10.0,6 to 10,13.0,177.9,2.0,40.68,No,Oatmeal,40.0,No,5.5,1.7047480922384253,244.05,5.497373122333157,Yes,17.75,2.8763855159214247,704.8,6.557914074621969,No,0.0,,0.0,,Yes,4.75,1.55814461804655,235.0,5.459585514144159,No,0.0,,0.0,,No,No,No,Dial-up,Yes,Yes,No,No,No,Yes,19.0,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,1.0
2539,4302-ARCAIZ-3KD,Zone 1,"10,000-49,999",Male,32.0,25-34,December,11.0,Did not complete high school,Managerial and Professional,Yes,8.0,6 to 10,No,21.0,3.044522437723423,Under $25,7.199999999999999,0.9827999999999999,-0.017349638335113108,0.5291999999999999,-0.6363888467413367,Yes,Highly dissatisfied,Married,9.0,Did not complete high school,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Own,Single-family,9.0,8 to 15,3.0,Own,Domestic,10.9,Economy,No,Yes,Car,Single occupancy,36.0,Yes,No,Yes,Yes,No,No,No,No,No,No,,Moderate,Yes,No,No,Mastercard,None,Airline miles,No,14.0,11 to 15,American Express,None,None,Yes,10.0,6 to 10,11.0,257.53000000000003,8.0,167.58,No,Energy bar,27.0,No,12.95,2.5610957881455465,342.75,5.837001318442423,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,No,No,No,None,No,No,No,No,No,Yes,20.0,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,1.0
2540,3403-UEPTEF-CXT,Zone 2,"< 2,500",Male,59.0,50-64,March,15.0,Some college,Sales and Office,No,9.0,6 to 10,No,89.0,4.48863636973214,$75 - $124,5.8999999999999995,2.441715,0.8927006612609414,2.8092849999999996,1.0329300025695916,No,Somewhat satisfied,Married,16.0,Some college,2.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,Own,Single-family,24.0,16 to 25,2.0,Own,Import,32.300000000000004,Standard,Yes,No,Walk,Non-motorized,30.0,Yes,No,Yes,No,No,No,No,Yes,Yes,No,,Slightly liberal,No,No,Yes,Discover,Other,Other,No,11.0,11 to 15,American Express,None,Other,No,9.0,6 to 10,10.0,599.53,4.0,273.1,Yes,Oatmeal,25.0,Yes,5.0,1.6094379124341003,111.3,4.712229258281499,Yes,32.25,3.4735180432417816,836.25,6.728927611442439,No,0.0,,0.0,,Yes,12.25,2.505525936990736,330.0,5.799092654460526,No,0.0,,0.0,,No,Yes,Yes,None,Yes,Yes,Yes,Yes,Yes,Yes,15.0,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,1.0
2541,2772-XIIOXU-DVU,Zone 4,"50,000-249,999",Male,38.0,35-49,February,10.0,Did not complete high school,Managerial and Professional,No,4.0,2 to 5,No,34.0,3.5263605246161616,$25 - $49,2.7,0.13402799999999998,-2.0097065456354475,0.7839720000000001,-0.24338197355521363,No,Neutral,Married,11.0,Did not complete high school,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Own,Condominium/Townhouse,12.0,8 to 15,2.0,Own,Domestic,11.3,Economy,No,No,Telecommute,Telecommute,18.0,No,No,No,No,No,No,No,No,No,Yes,,Conservative,No,Yes,Yes,Other,Other,None,Yes,12.0,11 to 15,Visa,Gold,Airline miles,No,6.0,6 to 10,8.0,210.68,2.0,45.7,No,Energy bar,25.0,No,7.75,2.0476928433652555,197.95,5.288014473552139,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,No,No,No,None,Yes,No,No,No,No,Yes,16.0,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,0.0
2542,8464-XDFEKQ-0KD,Zone 2,"50,000-249,999",Female,57.0,50-64,January,10.0,Did not complete high school,Sales and Office,No,9.0,6 to 10,No,68.0,4.219507705176107,$50 - $74,8.3,4.142696,1.421346783622946,1.5013040000000002,0.4063340637901297,No,Highly satisfied,Unmarried,,,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,Rent,Multiple-Family,14.0,8 to 15,2.0,Own,Import,35.4,Standard,Yes,No,Car,Single occupancy,24.0,Yes,Yes,No,No,No,No,No,No,No,No,,Extremely conservative,Yes,Yes,Yes,Discover,None,None,No,37.0,More than 15,American Express,Platinum,Airline miles,No,27.0,More than 15,8.0,166.82,5.0,81.2,No,Cereal,69.0,No,14.6,2.681021528714291,1055.75,6.962006693814053,Yes,23.75,3.1675825304806504,1618.75,7.389409525447848,No,0.0,,0.0,,Yes,22.25,3.1023420086122493,1480.0,7.299797366758161,No,0.0,,0.0,,Yes,No,No,None,Yes,Yes,No,Yes,No,Yes,16.0,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,1.0
2543,0736-ZYJFDS-Y0I,Zone 2,"50,000-249,999",Male,28.0,25-34,May,18.0,College degree,Sales and Office,No,0.0,Less than 2,No,32.0,3.4657359027997265,$25 - $49,5.8999999999999995,0.417248,-0.8740745097410753,1.4707519999999998,0.38577383461192005,No,Highly dissatisfied,Unmarried,,,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,Own,Single-family,4.0,4 to 7,6.0,Own,Import,16.1,Economy,Yes,No,Car,Single occupancy,21.0,Yes,No,No,No,Yes,No,No,No,No,No,Other,Moderate,No,No,Yes,Discover,Other,Other,No,7.0,6 to 10,Mastercard,Platinum,Airline miles,No,4.0,2 to 5,12.0,261.54,4.0,73.61,Yes,Energy bar,11.0,Yes,2.85,1.0473189942805592,30.75,3.4258899942525267,Yes,21.0,3.044522437723423,228.6,5.431973751360711,No,0.0,,0.0,,Yes,10.0,2.302585092994046,120.0,4.787491742782046,No,0.0,,0.0,,No,Yes,Yes,None,Yes,Yes,Yes,Yes,No,Yes,20.0,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,1.0
2544,9997-QIXKNU-54A,Zone 4,"2,500-9,999",Male,26.0,25-34,February,15.0,Some college,"Operation, Fabrication, General Labor",No,3.0,2 to 5,No,31.0,3.4339872044851463,$25 - $49,1.3,0.18739499999999998,-1.674536590430235,0.215605,-1.5343072491215846,No,Somewhat dissatisfied,Unmarried,,,2.0,5.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,Own,Multiple-Family,5.0,4 to 7,3.0,Own,Domestic,17.1,Economy,No,Yes,Car,Single occupancy,24.0,Yes,No,No,Yes,No,No,No,Yes,No,No,,Moderate,Yes,No,No,American Express,Other,None,No,9.0,6 to 10,Discover,Other,Other,No,5.0,2 to 5,13.0,377.68,3.0,84.25,Yes,Energy bar,13.0,Yes,7.45,2.0082140323914683,97.05,4.57522630961502,No,0.0,,0.0,,Yes,34.6,3.543853682063679,418.5,6.03667688992953,No,0.0,,0.0,,No,0.0,,0.0,,Yes,No,Yes,DSL,No,No,No,No,Yes,Yes,21.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,1.0
2545,7959-NKQIFR-RRO,Zone 3,"> 250,000",Male,27.0,25-34,September,12.0,High school degree,Sales and Office,No,1.0,Less than 2,No,21.0,3.044522437723423,Under $25,6.9,0.430353,-0.8431494768408921,1.018647,0.018475276167073257,No,Somewhat dissatisfied,Married,9.0,Did not complete high school,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Own,Single-family,8.0,8 to 15,4.0,Own,Import,9.4,Economy,No,No,Car,Single occupancy,18.0,Yes,No,No,No,No,No,Yes,No,No,Yes,Prices,Slightly conservative,Yes,No,No,Mastercard,Platinum,None,Yes,9.0,6 to 10,Other,None,None,Yes,9.0,6 to 10,8.0,138.13,4.0,63.85,No,Cereal,50.0,No,9.55,2.256541154492639,482.6,6.179188153190932,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,No,No,No,None,No,No,No,No,No,Yes,29.0,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,1.0
2546,8330-HXKTOD-G48,Zone 5,"2,500-9,999",Female,69.0,>65,October,17.0,College degree,Sales and Office,Yes,3.0,2 to 5,Yes,10.0,2.302585092994046,Under $25,6.5,0.09490000000000001,-2.3549315733662546,0.5551,-0.5886070012860214,No,Somewhat dissatisfied,Unmarried,,,1.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,Rent,Single-family,8.0,8 to 15,2.0,Lease,Domestic,5.4,Economy,Yes,No,Car,Single occupancy,31.0,Yes,Yes,No,No,Yes,No,No,No,No,No,,Liberal,No,Yes,Yes,American Express,None,Cash back,Yes,6.0,6 to 10,Mastercard,None,None,No,5.0,2 to 5,9.0,173.8,3.0,68.14,No,Oatmeal,17.0,No,3.5,1.252762968495368,56.3,4.030694535145645,No,0.0,,0.0,,No,0.0,,0.0,,Yes,8.0,2.0794415416798357,150.0,5.0106352940962555,No,0.0,,0.0,,No,No,No,None,Yes,Yes,Yes,Yes,No,Yes,27.0,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,0.0
2547,8342-BCCKIG-4AN,Zone 3,"> 250,000",Male,63.0,50-64,December,18.0,College degree,Sales and Office,No,6.0,6 to 10,No,90.0,4.499809670330265,$75 - $124,23.5,11.35755,2.429882721019015,9.792449999999999,2.281611680596384,Yes,Highly satisfied,Unmarried,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Own,Single-family,36.0,More than 25,3.0,Own,Import,45.6,Luxury,Yes,No,Car,Single occupancy,17.0,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,,Moderate,No,No,Yes,Discover,Other,Cash back,No,30.0,More than 15,Visa,Other,Airline miles,No,26.0,More than 15,9.0,231.83,8.0,226.28,Yes,Oatmeal,60.0,No,19.85,2.9882040071331994,1155.25,7.052072049750376,No,0.0,,0.0,,Yes,44.4,3.7932394694381792,2581.65,7.8561840083840995,Yes,18.0,2.8903717578961645,1075.0,6.980075940561763,No,0.0,,0.0,,Yes,Yes,No,Dial-up,Yes,Yes,Yes,Yes,Yes,Yes,17.0,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,1.0
